"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1,78.9,78.9,21.1,"Aeugst am Albis ZH","Mit 78,9 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Aeugst am Albis für die Pensionskassenreform gestimmt. Damit hat in Aeugst am Albis seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 64,9 Prozent ein Nein in die Urne gelegt."
2,67.2,67.2,32.8,"Affoltern am Albis ZH","67,2 Prozent der Stimmbürgerinnen und Stimmbürger in Affoltern am Albis haben Ja gesagt zur Pensionskassenreform. Damit hat in Affoltern am Albis seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 70,2 Prozent ein Nein in die Urne gelegt."
3,60.1,60.1,39.9,"Bonstetten ZH","60,1 Prozent der Stimmbürgerinnen und Stimmbürger in Bonstetten haben Ja gesagt zur Pensionskassenreform. Damit hat in Bonstetten seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 68,3 Prozent ein Nein in die Urne gelegt."
4,66,66,34,"Hausen am Albis ZH","66 Prozent der Stimmbürgerinnen und Stimmbürger von Hausen am Albis haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Hausen am Albis seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 67 Prozent ein Nein in die Urne gelegt."
5,34.8,34.8,65.2,"Hedingen ZH","65,2 der Stimmbürgerinnen und Stimmbürger von Hedingen haben die Pensionskassenreform abgelehnt. Damit hat die Ablehung in Hedingen im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 68,7 Prozent."
6,57,57,43,"Kappel am Albis ZH","57 Prozent der Stimmbürgerinnen und Stimmbürger in Kappel am Albis haben Ja gesagt zur Pensionskassenreform. Damit hat in Kappel am Albis seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 62,1 Prozent ein Nein in die Urne gelegt."
7,42.7,42.7,57.3,"Knonau ZH","57,3 der Stimmbürgerinnen und Stimmbürger von Knonau haben die Pensionskassenreform abgelehnt. Damit hat die Ablehung in Knonau im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 69,5 Prozent."
8,70,70,30,"Maschwanden ZH","Die Pensionskassenreform ist in Maschwanden mit 70 Prozent der Stimmen angenommen worden. Damit hat in Maschwanden seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 59,8 Prozent ein Nein in die Urne gelegt."
9,51.5,51.5,48.5,"Mettmenstetten ZH","51,5 Prozent der Stimmbürgerinnen und Stimmbürger von Mettmenstetten haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Mettmenstetten seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 64,7 Prozent ein Nein in die Urne gelegt."
10,82.3,82.3,17.7,"Obfelden ZH","82,3 Prozent der Stimmbürgerinnen und Stimmbürger von Obfelden haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Obfelden seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 75 Prozent ein Nein in die Urne gelegt."
