"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4401,50,0,0,"Arbon TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4406,50,0,0,"Dozwil TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4411,50,0,0,"Egnach TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4416,50,0,0,"Hefenhofen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4421,50,0,0,"Horn TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4426,50,0,0,"Kesswil TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4431,50,0,0,"Roggwil TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4436,50,0,0,"Romanshorn TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4441,50,0,0,"Salmsach TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4446,50,0,0,"Sommeri TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4451,50,0,0,"Uttwil TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4461,50,0,0,"Amriswil TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4471,50,0,0,"Bischofszell TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4476,50,0,0,"Erlen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4486,50,0,0,"Hauptwil-Gottshaus TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4495,50,0,0,"Hohentannen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4501,50,0,0,"Kradolf-Schönenberg TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4506,50,0,0,"Sulgen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4511,50,0,0,"Zihlschlacht-Sitterdorf TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4536,50,0,0,"Basadingen-Schlattingen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4545,50,0,0,"Diessenhofen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4546,50,0,0,"Schlatt TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4551,50,0,0,"Aadorf TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4561,50,0,0,"Felben-Wellhausen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4566,50,0,0,"Frauenfeld TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4571,50,0,0,"Gachnang TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4590,50,0,0,"Hüttlingen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4591,50,0,0,"Matzingen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4601,50,0,0,"Neunforn TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4606,50,0,0,"Stettfurt TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4611,50,0,0,"Thundorf TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4616,50,0,0,"Uesslingen-Buch TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4621,50,0,0,"Warth-Weiningen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4641,50,0,0,"Altnau TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4643,50,0,0,"Bottighofen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4646,50,0,0,"Ermatingen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4651,50,0,0,"Gottlieben TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4656,50,0,0,"Güttingen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4666,50,0,0,"Kemmental TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4671,50,0,0,"Kreuzlingen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4681,50,0,0,"Langrickenbach TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4683,50,0,0,"Lengwil TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4691,50,0,0,"Münsterlingen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4696,50,0,0,"Tägerwilen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4701,50,0,0,"Wäldi TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4711,50,0,0,"Affeltrangen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4716,50,0,0,"Bettwiesen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4721,50,0,0,"Bichelsee-Balterswil TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4723,50,0,0,"Braunau TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4724,50,0,0,"Eschlikon TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4726,50,0,0,"Fischingen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4741,50,0,0,"Lommis TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4746,50,0,0,"Münchwilen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4751,50,0,0,"Rickenbach TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4756,50,0,0,"Schönholzerswilen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4761,50,0,0,"Sirnach TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4776,50,0,0,"Tobel-Tägerschen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4781,50,0,0,"Wängi TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4786,50,0,0,"Wilen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4791,50,0,0,"Wuppenau TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4801,50,0,0,"Berlingen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4806,50,0,0,"Eschenz TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4811,50,0,0,"Herdern TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4816,50,0,0,"Homburg TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4821,50,0,0,"Hüttwilen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4826,50,0,0,"Mammern TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4831,50,0,0,"Müllheim TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4841,50,0,0,"Pfyn TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4846,50,0,0,"Raperswilen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4851,50,0,0,"Salenstein TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4864,50,0,0,"Steckborn TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4871,50,0,0,"Wagenhausen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4881,50,0,0,"Amlikon-Bissegg TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4891,50,0,0,"Berg TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4901,50,0,0,"Birwinken TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4911,50,0,0,"Bürglen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4921,50,0,0,"Bussnang TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4941,50,0,0,"Märstetten TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4946,50,0,0,"Weinfelden TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
4951,50,0,0,"Wigoltingen TG","Die Resultate dieser Gemeinde sind noch nicht bekannt."
